"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.58126875594504","5.71921237959316","3.04933061597877","1.45776431595422","0.812161556125254","1.05634375050786","0.782079348921973","1.02096399787493","1.07080588171761","0.970047067557072","1.12355188837196","1.14900963348827","1.00481890732995","1.13485221954397","1.22645555663085","1.46361666834478","1.483568657221","1.73079880337397","1.90720654484247","1.52144058113017","1.47303752633831","1.68659629072429","1.96265391657267","1.89564638956912","1.89623970790763","1.85507171122992","1.76911796096474","1.88293999717351","2.01300380642694","2.1874763175712","","",
"American Samoa","ASM","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.31606872157655","3.45727127007575","4.48506781731855","3.79742989944406","3.72733778625954","3.94748384455686","4.01157626293017","4.07200426858379","4.40941409910158","4.47027268663388","4.3967756978216","4.59227186249426","5.05214049737528","5.25136082515173","5.0670754862551","5.13340590746999","5.43914948533054","5.60866182628572","5.76569637927669","16.4430878190419","5.71795331742509","6.22629133804923","7.98412286514897","5.31091448080621","5.3789949041997","5.44801602758189","5.52095755487832","5.48732975559433","5.56610558644115","5.64499474501464","","",
"Australia","AUS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4484630880003","15.3181814710407","15.355890205385","15.4835822425739","15.7356155985341","16.1167398931023","16.5055608118337","16.7100570877646","17.660540992318","17.7389600741304","17.8387478097675","17.9323144883026","18.1259906980837","17.8786414814145","18.3522349611154","18.3423134132321","18.3605014176042","18.5210774422543","18.3037488820829","18.2231390362423","17.5900692657153","17.2954158367427","17.0220422280855","16.4423157091219","15.8304215213482","15.863288004258","15.914657116179","15.8232417405578","15.5034862846486","15.2536183403361","","",
"Austria","AUT","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.58936421003276","8.04911377864628","7.35392679412028","7.31124250265602","7.34364080776017","7.69726474086588","8.1542733229493","8.05969748398634","8.10727223698659","7.88881932213959","7.92978551259517","8.44410916140459","8.58331747454014","9.16834390776994","9.27561409968639","9.26611355969716","8.96156919548461","8.58780176061628","8.49967401978365","7.72114398171392","8.36501490116616","8.13547438124649","7.72361448670012","7.75369957604068","7.26040422807808","7.31715887345687","7.28881998322196","7.4861615826868","7.13306391934265","7.2939842524557","","",
"Azerbaijan","AZE","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.45345077489129","7.1596550823099","8.61684762362758","6.41111170411485","4.41252937188592","4.22519632783984","3.50251191549659","3.37958090134915","3.34765575635031","3.27205536939025","3.44034987451234","3.25475885195779","3.20364176300342","3.46971735767409","3.40817425702069","3.57966371128265","3.59359067612522","3.2197917752283","3.47467886470314","2.85003995085413","2.68490259313911","2.97391876434174","3.2391028675313","3.28561690260393","3.38119922010786","3.29245286882946","3.30401955668615","3.24334199859821","3.2928323542098","3.54239782750878","","",
"Burundi","BDI","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0310004407533253","0.0393220309900501","0.0313420400359737","0.0342020658047746","0.0340111212786463","0.0337109919577372","0.0354101259807973","0.0354498467384959","0.0364519645952009","0.0372157445252404","0.0412197298554028","0.0309323202379809","0.0315839903219866","0.0233207386412289","0.021065949051929","0.0203007935932409","0.0235042493268719","0.022656874259332","0.0217440972512632","0.0206674064624861","0.0328709319534404","0.0380721425092179","0.0377725279966781","0.0384252452781909","0.0362080176588056","0.0372885697074809","0.0403546548329527","0.0475097981245615","0.060034078267717","0.0606324085103501","","",
"Belgium","BEL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9667747158004","11.390890046725","11.1825020572101","10.9187637432787","11.3586901344388","11.3023711303289","11.7607826291321","11.4553770192152","11.7034113861324","11.295253988713","11.4395805389587","11.5043206822099","10.7279884826909","11.1313145272907","10.9412242294738","10.5557823718867","10.3005720657855","9.84311587357925","9.98415218275303","9.23170127271377","9.79479224161996","8.74050515161928","8.5775258769088","8.65547751219134","8.04171121528318","8.43785199879601","8.31493180826759","8.15109567890864","8.19633858929077","8.09558395403513","","",
"Benin","BEN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0642846414835804","0.051010325623469","0.0513029295072097","0.0508220822297785","0.0472701967824528","0.049615389767752","0.156354269761084","0.194143565409003","0.183773749909442","0.197390061469327","0.202914451695858","0.241263187494358","0.293334730946423","0.31857080486918","0.335674452966872","0.355853600774169","0.41296589468349","0.462547473270827","0.451357320272098","0.481874443178168","0.51134323663399","0.478081269225285","0.443375821240903","0.453984130764762","0.488937949273721","0.503988804029298","0.598574501979173","0.592405864211009","0.621404996371979","0.593957402249655","","",
"Burkina Faso","BFA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0547563501213017","0.0544577164662196","0.0541748211058852","0.0538613780890898","0.0535116738689416","0.0550551067813114","0.059315275754834","0.0633181287235533","0.067850703098447","0.0771661536418003","0.0791053488007293","0.0791851989964868","0.0759958467114917","0.0798121867114876","0.0788339845278287","0.0763901874622177","0.086614909802219","0.0955473941935508","0.111857452004681","0.110542976813291","0.142087360265178","0.148169110953845","0.171791872001996","0.177473786864135","0.175015284489386","0.197670493212114","0.191953538512142","0.215266714498889","0.229003261422908","0.238644814374665","","",
"Bangladesh","BGD","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.107515189483715","0.0991369374397592","0.106226087110316","0.11082822923196","0.117112941792247","0.140500305713384","0.140394058343266","0.15544182490964","0.154804399574811","0.1586527389285","0.167578314629207","0.195791791879492","0.204488116043745","0.209738657425867","0.219973061310162","0.232129713068738","0.251702276981285","0.263570649068447","0.285927829584482","0.305030148225566","0.340855944444599","0.362290353952064","0.381285779630454","0.39342948638202","0.409268211026216","0.457390879055986","0.465501757675485","0.490376738268744","0.50982391901986","0.548224196802713","","",
"Bulgaria","BGR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.44317044319132","6.81504852608792","6.48231111252664","6.60150303701008","6.36222195035264","6.52861796128915","6.61259722490938","6.37506815391789","6.11375903408421","5.39788449696393","5.31445360024244","5.76715957839179","5.5632388404578","6.16437100396881","6.12554853369942","6.2658541744854","6.43992357382198","6.97119181064137","6.67862442701865","5.76403094864345","6.04954401644367","6.75527812444523","6.16215310962387","5.45896380820016","5.82092471406323","6.20786531681232","5.83488198114205","6.2012902397538","5.82203361005485","5.61085727989368","","",
"Bahrain","BHR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7569122063786","19.3307994733058","22.1292405360074","22.7797579106064","22.5367212020484","22.0904697732545","22.3624904386525","22.0947746317665","23.0340052700139","22.3222993268635","22.3208638230523","22.4441532227695","23.0114219420391","23.0515415673732","21.5129627358727","22.9399254857771","23.1621419689141","22.1040775295714","22.2994157921307","20.9588676389432","21.3983490339881","21.467283396817","22.1806964071631","22.8664641166687","23.0945126025605","22.4499354132727","21.4945289946026","20.9495388340495","20.7148328330727","22.2595806695899","","",
"Bahamas, The","BHS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.24104936105128","7.38975142904752","9.11434782762888","7.25281436959509","7.04088817232829","7.34425178765765","6.7883764630263","6.02893242759639","7.48260927463078","7.24384273367638","6.86124290030583","6.73490562030908","7.18558600058512","7.03122725764696","6.5580651084704","6.06663492971855","5.95467613545066","5.9273173451183","6.0640307823529","16.7637080025484","5.57234382355507","6.79984107221273","9.29170983773869","7.28639943674197","6.47596819818136","5.62774871757862","5.15182728714122","5.43832408474249","6.96680306418984","7.02002416017844","","",
"Bosnia and Herzegovina","BIH","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33341046790275","4.7619195688686","3.73503471921754","3.39844396916952","0.839905058833223","0.898540391790274","1.07222798996149","2.09746258907422","2.61478632505634","2.53310005697067","3.34023233277902","3.28014852207378","3.46797964458371","3.55422169250248","3.75827319649329","3.96405037109821","4.41341061954135","4.7132195181808","5.26450330803577","5.30978019536791","5.46825477464386","6.3422653404862","5.97652799755079","6.03998452588325","5.45775095044905","5.56702529030628","6.41772191918839","6.59297159736706","6.64680674805859","6.26950657013477","","",
"Belarus","BLR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.79748655164197","9.43883932293838","8.61256383075563","7.46358304725536","6.33717465267032","5.65440019556926","5.77288268823215","5.84832140721861","5.68508839835889","5.48034664912956","5.30481652088609","5.2253355450026","5.25464983319608","5.37933561051115","5.75942035356173","5.87546545880183","6.15517612964817","6.02973380643947","6.3528646171564","6.03919199041966","6.50264283027936","6.18814293004508","6.34498139130488","6.35271219487384","6.29728586979012","5.79426692004421","5.82297945722189","5.92135145960453","6.24550731507705","6.12223776544422","","",
"Belize","BLZ","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80733779143322","2.30609990239298","2.6274441799484","2.4204720435479","2.26796226110798","2.25982039340525","1.71559283263439","2.11867334202296","2.00082700849685","1.76167539626954","1.87183348169347","2.13623538895607","2.0313530801428","1.93183278079098","1.61688616245228","1.67632634438843","1.76636219591124","1.78347283026981","1.63574562192684","4.64715087690134","1.73855812181141","2.0331494901629","1.98778260390407","1.3345402460911","1.36233978818784","1.8895660032416","1.76960787164664","1.70806496437052","1.64892975358087","1.64484248241402","","",
"Bermuda","BMU","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4669835689385","1.50036763838131","1.50789399410555","1.3519802335188","1.23737249669276","1.09418245632739","1.03762913882915","1.12072093815157","1.04622605626596","0.974043056020984","0.955467087242873","0.920411923782118","0.932523205584944","1.00249762389359","1.02969970539283","1.07172703003597","1.17682030081501","1.24393068131424","1.32684340471035","1.39285229985285","1.48386964995485","1.59769214871903","1.64810780065823","1.74433500867543","1.86956344707675","1.87194239078256","1.95418369139008","1.98941317383282","2.00139481991421","1.89686699834282","","",
"Brazil","BRA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.31314887486631","1.34005976204809","1.33334795801869","1.35861405713646","1.38215522190791","1.47558031990738","1.58042970655683","1.66915156639637","1.69896125465626","1.73477694181478","1.78349556716035","1.79213640643858","1.76067069142823","1.70186292670222","1.77845580136677","1.77566775359549","1.77745356897497","1.84799773777837","1.93919920983155","1.79932351502126","2.02660002948041","2.11070141598389","2.27140323689344","2.4134232194084","2.51460176559425","2.36534062149377","2.16127283490961","2.18934835043912","2.06498086163178","2.05068507848387","","",
"Barbados","BRB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.78571318200782","3.77791998519672","4.53476396169277","3.83149102473227","3.93562389191172","4.07925185758455","4.0335929800261","4.40689298848129","4.81713839221368","4.92107355112238","4.68530966496257","4.93637353651598","5.14158114791755","5.15889777244636","5.06508264019333","5.26946625160834","5.43588805994353","5.45232172777254","6.52887549797264","16.8741846355763","5.64229299997554","6.38870937348272","7.67568034974703","5.20109099099005","4.57669195592865","4.56698173180853","4.62947996171897","4.22655763895851","4.43351166133956","4.46141766007567","","",
"Brunei Darussalam","BRN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4461684126936","12.525012969688","12.940854168469","13.8033739239164","14.6265435799065","15.3796260076163","15.774209983148","16.6977954440241","14.11829381044","13.5455365469584","14.1348682043327","13.8225316069353","13.2963794290589","15.591238348025","14.1485483995011","13.6072223843404","20.1712409093327","18.8515843423215","20.5685336466167","20.1634078608061","18.1036378370924","18.2562649716469","17.9522622081156","17.5126670216491","16.992434823226","15.1861371815181","16.3617323018438","16.9426134896044","17.3623103429011","15.9571548577283","","",
"Bhutan","BTN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.143255700681539","0.228990153423403","0.219802763653415","0.249597763604038","0.268579979280973","0.303296836613994","0.372097176898719","0.347434924524334","0.358974266929675","0.350268831328044","0.35762516455015","0.381278243600328","0.38769206044698","0.409689456110845","0.446160010916074","0.482419564597403","0.475299279397919","0.469473914631218","0.434948410656423","0.458664301937918","0.566960927832202","0.827105472458026","0.887477533221315","0.919207199847029","0.950625835130339","1.03595710454895","1.24039528216666","1.28286349487745","1.37777911485729","1.36815120067167","","",
"Botswana","BWA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09471074355522","1.97742404663534","2.3228067952657","2.22258391451053","2.04849342619837","2.06655204536827","1.8455676985202","1.89581771496535","2.22262621406427","2.28191998146088","2.33354661447552","2.19645502375236","2.2449628772336","2.14575481374025","2.13545912565065","2.26119208657214","2.12059504858594","2.19626369381105","2.18699552960445","2.04490297312317","1.61115737783845","1.81815034811529","1.56750983639091","2.44443866592008","3.09240576396058","3.0149606295","2.81837911085493","3.05182690092015","2.98195851560451","2.90034572120997","","",
"Central African Republic","CAF","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.053395585466576","0.0483083119281504","0.05013826462107","0.0517942499318582","0.0501906617764232","0.0488295257493348","0.0505415377114197","0.0491546555820027","0.0646964442834222","0.0656570077912983","0.0638438804310526","0.0650233446812074","0.0636027443820968","0.0571167334822321","0.0558912007743908","0.0522710087420666","0.0535587218216683","0.0548500079956646","0.0380548768752691","0.0372436218738666","0.0364801625788082","0.0401519683585186","0.0418996818934784","0.0249873600016056","0.0270904774533508","0.0394245422791523","0.0428206391089655","0.0440286976667206","0.0451442464978517","0.0460712358524027","","",
"Canada","CAN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1488898722761","14.7410139734683","15.0282342020433","14.7133858239168","15.0603453445185","15.2906028469905","15.5925903686356","15.9439854573411","16.0765119802165","16.258522748018","16.7576264276587","16.3315689530885","16.720301488588","17.2083016115187","16.7942699644123","17.0274852712361","16.5953499034722","17.3805701106315","16.5569229400011","15.5021450251107","15.7921412349155","15.9959443011623","15.7344739563127","15.8384602717471","15.8499054086669","15.6485856056048","15.420601713058","15.5445710376544","15.6505790424074","15.4306128276297","","",
"Central Europe and the Baltics","CEB","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9308476097948","8.26572287164199","7.7085531901159","7.50868369040876","7.30901971843818","7.36973155033531","7.60019088138735","7.37785732382752","6.95003237874175","6.57733123929939","6.53789051590376","6.69793540204949","6.60229661282296","6.90153113663835","6.91270708579154","6.91820806303894","7.10326532912359","7.19547366155884","7.05577803646054","6.52401629349401","6.77083124206651","6.78806356036056","6.55205579982907","6.3110256191359","6.11935649050056","6.23584322316337","6.36520784286122","6.61260921724238","6.56885298527047","6.26542158494275","","",
"Switzerland","CHE","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.45221910622247","6.71619819946476","6.64692080302948","6.2623725095539","6.0896837839828","6.16985245900009","6.22326548215813","6.03054970682359","6.22362781664869","6.23321054015886","6.08414239482201","6.24493938605123","5.98098517476491","6.10982341501083","6.1275096881502","6.16502480788869","6.07701772119266","5.76603447086402","5.87891079111922","5.63932737800519","5.7777028569243","5.2057541375837","5.31708634897664","5.38115179883478","4.8591655248048","4.7196487770674","4.73765637657829","4.57888468817908","4.4019909898051","4.35904146198319","","",
"Channel Islands","CHI","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28736430578493","2.16045707308207","2.1999235686185","2.30883760456384","2.50797393564865","2.70309713753319","3.07208458317799","3.46336680984482","3.46808660174323","3.58648718636357","3.28430563740445","3.11969006913048","3.12990035752261","3.16537273732221","3.4317716257297","3.46021175238628","3.49871371161349","3.91439186129147","4.08067418476059","3.88809237634111","4.10193692579499","4.45277178026396","4.52145306624735","4.74016878998625","4.32857635960575","4.601535129635","4.78271270581768","4.74016031262651","4.63119173167597","4.79897448626273","","",
"China","CHN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.91454256354691","2.00053876501156","2.07574443977098","2.24484063677404","2.32219224976612","2.56347859285972","2.5218758983204","2.54790155071845","2.60583685941696","2.51741988529098","2.65041242787957","2.77476117466682","2.97567952092608","3.42743725260012","3.9541074584563","4.46770002977058","4.91027613220527","5.30636601507814","5.43507562169489","5.79831875382626","6.33541769065302","6.90134442946652","7.04618267539082","7.32414711459464","7.29423550644745","7.14644935672822","7.11538500511605","7.23098503140634","7.48733189390915","7.60593696057347","","",
"Cote d'Ivoire","CIV","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.227529566249725","0.225559004335664","0.215760418385156","0.222281497288166","0.223875974159351","0.235668834796636","0.273446409162521","0.324085633466452","0.314648032440906","0.417841936329698","0.38631711218137","0.376330755419337","0.38679258042432","0.293103762032616","0.294959741239501","0.309959592679415","0.293904457910232","0.285603266141485","0.319593770627773","0.291617642654382","0.30066227636444","0.283820632292977","0.365276687180907","0.386750453124833","0.400077310996196","0.415735394121447","0.396058059904788","0.424983645358917","0.399702062320862","0.414187926192633","","",
"Cameroon","CMR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.253706743000318","0.591795406224244","0.564780579858985","0.462088964058208","0.359564917110947","0.354232897684899","0.350636198443588","0.34860748167605","0.352088102502906","0.325873106917062","0.34522529561821","0.333048198464196","0.322357011226565","0.318570147014739","0.304591344927223","0.290590465409952","0.286739038278866","0.335856077095948","0.340308478537511","0.363885320421893","0.352650544997596","0.333025685218914","0.327109945380291","0.349006265505232","0.369962041894502","0.367623959372033","0.382934447092252","0.375924733895672","0.382426004161859","0.36575423097444","","",
"Congo, Dem. Rep.","COD","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0883639146114484","0.0467807176979413","0.0386097344218983","0.0480030188340602","0.0532376372751146","0.0487457881964084","0.051452094847109","0.0506445489353289","0.0496780470356979","0.0442541230126564","0.0335278379890439","0.0313331619788564","0.0319383242719429","0.0375900005636621","0.0353913814585773","0.0390802897491671","0.039053379828377","0.040969044762284","0.0409640362793621","0.0388982569722169","0.0399148956521102","0.0439885243105059","0.0398603496655048","0.0539068732113073","0.0675999226373524","0.0410644184402871","0.0297184212378288","0.0338145376085783","0.0358260953677957","0.035703604452862","","",
"Congo, Rep.","COG","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.34147440613557","1.30062075081289","1.24159149021919","1.03694132376932","0.771761038805344","0.962692388056926","1.12547242326284","1.13737666680464","1.3210012644842","1.31271051849082","1.38798926621634","1.30297123537346","0.828540702801626","0.94316125431496","0.99350495593199","1.17347913774046","1.25349995523808","1.0489522219632","1.06611844710424","1.13688951562116","1.22130278220295","1.17359219426853","1.11600114928633","1.10396169474611","1.04957450921683","1.11760830383231","1.06037914531127","1.01838358377139","1.19278180824224","1.30323966861845","","",
